Device Time,x,y,vx,vy,Pxx,Pyy,Pvx,Pvy
2016-03-25 17:23:38.657,-895.2225361983461,-488.21687944880114,3.4502961002957946,-14.596582693605066,0.41765518852075456,0.41765518852075456,0.05678449010155026,0.05678449010155026
2016-03-25 17:23:38.758,-894.8410378001751,-489.82509562723453,3.628803408495761,-14.554428907242798,0.41659663443892403,0.41659663443892403,0.05730989027187627,0.05730989027187627
2016-03-25 17:23:38.857,-894.461670026021,-491.37486523562137,3.693370637005224,-14.538972654487715,0.4153533765062202,0.4153533765062202,0.05711418499088805,0.05711418499088805
2016-03-25 17:23:38.957,-894.0809957208187,-492.91200518957146,3.7169578352981443,-14.533114442831202,0.4142607967906196,0.4142607967906196,0.057221217999709105,0.057221217999709105
2016-03-25 17:23:39.058,-893.7018893890076,-494.4379176049395,3.7184583184168294,-14.538898174516607,0.4136212959237341,0.4136212959237341,0.1554846694724963,0.1554846694724963
2016-03-25 17:23:39.158,-893.3270594833047,-495.942421832807,3.7782953344833428,-14.730841263213904,0.4132657175023125,0.4132657175023125,0.0665531109554505,0.0665531109554505
2016-03-25 17:23:39.258,-892.9570658647895,-497.4263763787104,3.7919194623827486,-14.774390260647712,0.41260348205213093,0.41260348205213093,0.05842678954858247,0.05842678954858247
2016-03-25 17:23:39.358,-892.5925440101487,-498.88780958930914,3.7965750844807773,-14.78916705035856,0.41175447896489237,0.41175447896489237,0.05739427520385419,0.05739427520385419
2016-03-25 17:23:39.458,-892.2337202761215,-500.32608736165065,3.798219176423192,-14.794322861198454,0.4108392589386552,0.4108392589386552,0.05725828089345993,0.05725828089345993
2016-03-25 17:23:39.558,-891.8806342804729,-501.7411842462189,3.798775911119472,-14.796021476993877,0.4099171698515674,0.4099171698515674,0.057240302454003966,0.057240302454003966
2016-03-25 17:23:39.658,-891.5332314229285,-503.1333767949674,3.7989357170886553,-14.79646394931095,0.40901149376940027,0.40901149376940027,0.05723793074374187,0.05723793074374187
2016-03-25 17:23:39.757,-891.101194630225,-504.6929069398769,3.897832084426775,-14.772303111897942,0.40801950232487705,0.40801950232487705,0.057104572105641814,0.057104572105641814
2016-03-25 17:23:39.858,-890.6624939243522,-506.25442298637694,3.934077159280894,-14.76322877067419,0.40727898505911697,0.40727898505911697,0.057352060141018416,0.057352060141018416
2016-03-25 17:23:39.958,-890.2325696405727,-507.7753071453614,3.947146960786778,-14.75974592664461,0.40645208015239764,0.40645208015239764,0.057252737590076284,0.057252737590076284
2016-03-25 17:23:40.058,-889.8090920441265,-509.27130921199154,3.9478788338911803,-14.76012786970342,0.4059546145623873,0.4059546145623873,0.15454929196798511,0.15454929196798511
2016-03-25 17:23:40.158,-889.3870549368387,-510.7613078060628,4.005980764232766,-14.956121849189705,0.40584519388586626,0.40584519388586626,0.06648946990157001,0.06648946990157001
2016-03-25 17:23:40.260,-888.9626628908613,-512.2610169324254,4.019239825388075,-15.00103167128399,0.4056596030083283,0.4056596030083283,0.05866329818149977,0.05866329818149977
2016-03-25 17:23:40.358,-888.5603738780936,-513.6795470685809,4.02365383132791,-15.016105202713545,0.4048118741747665,0.4048118741747665,0.05716116954879202,0.05716116954879202
2016-03-25 17:23:40.458,-888.1564463636909,-515.1055928237121,4.0252049735552005,-15.02145625743595,0.40411976162545205,0.40411976162545205,0.057227403253818046,0.057227403253818046
2016-03-25 17:23:40.558,-887.7589457094621,-516.5090817850152,4.025716934157384,-15.023239477567612,0.4034136789727691,0.4034136789727691,0.0572362115778111,0.0572362115778111
2016-03-25 17:23:40.659,-887.3638501315338,-517.9049906595031,4.025852454565721,-15.023716538725317,0.4028291747781022,0.4028291747781022,0.05736936670049325,0.05736936670049325
2016-03-25 17:23:40.758,-886.9208106290904,-519.4812973356459,4.026347022654663,-15.025564113835774,0.4020372986111335,0.4020372986111335,0.057122119740285235,0.057122119740285235
2016-03-25 17:23:40.858,-886.4809648165269,-521.0470490208797,4.02646959901928,-15.026034342326275,0.40137774770388185,0.40137774770388185,0.05722226863081581,0.05722226863081581
2016-03-25 17:23:40.959,-886.0442507907511,-522.6024270623968,4.026457479441235,-15.02600354858146,0.4008507132324302,0.4008507132324302,0.05736753937049613,0.05736753937049613
2016-03-25 17:23:41.057,-885.6264436877482,-524.0885075906511,4.026945912195038,-15.026283739778599,0.400308429370293,0.400308429370293,0.15272797505195274,0.15272797505195274
2016-03-25 17:23:41.157,-885.2074112265161,-525.5803369229316,4.0265549493120005,-15.025550183886775,0.4003725789183969,0.4003725789183969,0.06636455781030226,0.06636455781030226
2016-03-25 17:23:41.258,-884.7875997992285,-527.0762367845228,4.073100782614603,-15.199622389866182,0.4002387689237981,0.4002387689237981,0.058526339603507456,0.058526339603507456
2016-03-25 17:23:41.358,-884.3763926483896,-528.5412457766532,4.088989132104468,-15.259172336982058,0.39978672609067395,0.39978672609067395,0.05740733609102077,0.05740733609102077
2016-03-25 17:23:41.458,-883.9708689097951,-529.9862593108388,4.094670541003159,-15.280526560919107,0.3992561154361485,0.3992561154361485,0.05726000912291163,0.05726000912291163
2016-03-25 17:23:41.558,-883.5714648342031,-531.4096273612714,4.096684714377137,-15.288125852335261,0.3987058531926318,0.3987058531926318,0.0572405310692029,0.0572405310692029
2016-03-25 17:23:41.658,-883.1782831000457,-532.8109407800343,4.0973674119140435,-15.290718945719778,0.39815949220627134,0.39815949220627134,0.05723796065489391,0.05723796065489391
2016-03-25 17:23:41.758,-882.7409344471882,-534.4711753663522,3.910852504907799,-15.341968467058154,0.3976254971836068,0.3976254971836068,0.057237623746131644,0.057237623746131644
2016-03-25 17:23:41.858,-882.3222940680624,-536.1080890027432,3.842902168986676,-15.360409992142861,0.39710659248748775,0.39710659248748775,0.057237580412441987,0.057237580412441987
2016-03-25 17:23:41.958,-881.9146068686048,-537.7200649647596,3.818113632834605,-15.366913250753562,0.3966034117836558,0.3966034117836558,0.05723757512789013,0.05723757512789013
2016-03-25 17:23:42.058,-881.5144538870048,-539.3067586154007,3.818264102424389,-15.368048918515816,0.3964191245302512,0.3964191245302512,0.15453464643898523,0.15453464643898523
2016-03-25 17:23:42.158,-881.1216193924254,-540.8685257552951,3.807626281590412,-15.369640030219733,0.39661335004660914,0.39661335004660914,0.06648846995936428,0.06648846995936428
2016-03-25 17:23:42.258,-880.7352557056707,-542.4055625710346,3.80508460593055,-15.369665226464324,0.3964843211264037,0.3964843211264037,0.058418834008775365,0.058418834008775365
2016-03-25 17:23:42.358,-880.3551315417628,-543.9182444691006,3.804141675588211,-15.369448531060868,0.39615170912710684,0.39615170912710684,0.05739323100388894,0.05739323100388894
2016-03-25 17:23:42.458,-879.9810768509105,-545.4069936860761,3.803749917496574,-15.369184192343903,0.39573596973282554,0.39573596973282554,0.0572581422991578,0.0572581422991578
2016-03-25 17:23:42.558,-879.6129533597236,-546.8722397719575,3.8035604461263133,-15.368907288063559,0.3952967248166182,0.3952967248166182,0.05724028359987397,0.05724028359987397
2016-03-25 17:23:42.659,-879.2492952653469,-548.319841911742,3.7609079649871706,-15.196739985457713,0.39496978928022014,0.39496978928022014,0.05736990135084531,0.05736990135084531
2016-03-25 17:23:42.759,-878.8525867798644,-549.9768446169552,3.577861260936224,-15.176371951411202,0.39453759028956337,0.39453759028956337,0.05725509652852041,0.05725509652852041
2016-03-25 17:23:42.858,-878.4771642216183,-551.5913325459055,3.511386915590947,-15.168768479495197,0.39400559261635293,0.39400559261635293,0.05710686531797667,0.05710686531797667
2016-03-25 17:23:42.958,-878.1083400672238,-553.1947447870757,3.4869956517630714,-15.165773858396442,0.3935985758218219,0.3935985758218219,0.05722024576112598,0.05722024576112598
2016-03-25 17:23:43.058,-877.7463708362695,-554.7728076057452,3.487042660301063,-15.167072811357865,0.3935075070797908,0.3935075070797908,0.15451791072377563,0.15451791072377563
2016-03-25 17:23:43.158,-877.3910563628021,-556.3259049310309,3.4766251663645136,-15.164604980638332,0.39379276890095266,0.39379276890095266,0.06648732840905815,0.06648732840905815
2016-03-25 17:23:43.258,-877.0415727124956,-557.8544961479491,3.4741516526605443,-15.163669501532295,0.3937521282375481,0.3937521282375481,0.05841869345123611,0.05841869345123611
2016-03-25 17:23:43.358,-876.7002259914789,-559.3479553692052,3.4336977788418555,-14.990432749959337,0.3935051628650534,0.3935051628650534,0.05739321247028952,0.05739321247028952
2016-03-25 17:23:43.458,-876.3665036410927,-560.8082635254409,3.4190330559804667,-14.927627069754621,0.39317233766555,0.39317233766555,0.0572581397512515,0.0572581397512515
2016-03-25 17:23:43.558,-876.0389016169705,-562.2418695052639,3.4136588421018312,-14.904605772868523,0.3928133368260998,0.3928133368260998,0.05724028316920328,0.05724028316920328
2016-03-25 17:23:43.658,-875.716762616215,-563.6515966401888,3.411662028343081,-14.896047996585565,0.39245200383099393,0.39245200383099393,0.05723792759234736,0.05723792759234736
2016-03-25 17:23:43.758,-875.344928510015,-565.2786509046033,3.41134282710987,-14.894715472981243,0.3920970253229411,0.3920970253229411,0.05723761916046572,0.05723761916046572
2016-03-25 17:23:43.857,-874.9823330423327,-566.865311385991,3.411179466665936,-14.894023924291723,0.3916404219597038,0.3916404219597038,0.05710453121699623,0.05710453121699623
2016-03-25 17:23:43.958,-874.6209275870682,-568.44672086323,3.3715537685543766,-14.721016512222372,0.39141878138968195,0.39141878138968195,0.05735205465729472,0.05735205465729472
2016-03-25 17:23:44.058,-874.270242529927,-569.9812705497756,3.371461223774519,-14.720686274281812,0.39139821885972875,0.39139821885972875,0.1546452166807906,0.1546452166807906
2016-03-25 17:23:44.158,-873.9265913508387,-571.4850582985991,3.354810077643885,-14.647952242958029,0.3917505262763011,0.3917505262763011,0.06649600976821908,0.06649600976821908
2016-03-25 17:23:44.258,-873.5886991007375,-572.9636499745484,3.350908249981605,-14.630899647873958,0.3917742191377582,0.3917742191377582,0.058419761373331,0.058419761373331
2016-03-25 17:23:44.358,-873.2562739605046,-574.4183178890347,3.34950890427429,-14.624777885577926,0.39158920347181014,0.39158920347181014,0.05739335229165238,0.05739335229165238
2016-03-25 17:23:44.461,-872.92157923377,-575.8828450418813,3.3092315307170583,-14.448910456876392,0.3916579048721527,0.3916579048721527,0.05765043180728227,0.05765043180728227
2016-03-25 17:23:44.559,-872.6109324594132,-577.2423187706366,3.294872012646386,-14.386209795929576,0.39112864798891744,0.39112864798891744,0.05702588309127553,0.05702588309127553
2016-03-25 17:23:44.657,-872.3059815183146,-578.5768700384791,3.2895809893638344,-14.363105775362676,0.39059814642126955,0.39059814642126955,0.05694185201147518,0.05694185201147518
2016-03-25 17:23:44.758,-871.97136519671,-580.156918891873,3.255882262429077,-14.36348465636577,0.3904091622701808,0.3904091622701808,0.057330634252967624,0.057330634252967624
2016-03-25 17:23:44.860,-871.6409255559036,-581.7264378839591,3.2435680996391847,-14.363419609725874,0.3903405609162053,0.3903405609162053,0.05751259749095228,0.05751259749095228
2016-03-25 17:23:44.960,-871.3228229258344,-583.2431090383278,3.2391000411394635,-14.363200645609638,0.3900517196258344,0.3900517196258344,0.05727397449381392,0.05727397449381392
2016-03-25 17:23:45.058,-871.0163073544463,-584.7075786389692,3.23778462567331,-14.359836279637898,0.389848692021983,0.389848692021983,0.15263755743247712,0.15263755743247712
2016-03-25 17:23:45.159,-870.7093673198341,-586.1731544551052,3.191605146366826,-14.161986868884863,0.39036884727828997,0.39036884727828997,0.06642710361253863,0.06642710361253863
2016-03-25 17:23:45.258,-870.4146109118211,-587.5832488312674,3.1809798214034695,-14.116179043703779,0.3903160284258498,0.3903160284258498,0.058287613453829615,0.058287613453829615
2016-03-25 17:23:45.359,-870.1186596082722,-588.9971191147648,3.1772786624419074,-14.100023573725919,0.3902885251573977,0.3902885251573977,0.057506865322711445,0.057506865322711445
2016-03-25 17:23:45.458,-869.8337693257046,-590.3602670181782,3.175929886342738,-14.094049582390085,0.38994430929092133,0.38994430929092133,0.05714041502019797,0.05714041502019797
2016-03-25 17:23:45.558,-869.5502541947042,-591.7157076190475,3.175407886574953,-14.091695511970514,0.3896845954389531,0.3896845954389531,0.05722467940443475,0.05722467940443475
2016-03-25 17:23:45.658,-869.2711647501103,-593.0499250323847,3.175184578494866,-14.090668897470422,0.38941982728342867,0.38941982728342867,0.05723586020734991,0.05723586020734991
2016-03-25 17:23:45.758,-868.9153374286287,-594.5894239045534,3.4716094876636676,-14.020135229410094,0.3891586963827042,0.3891586963827042,0.05723734528839891,0.05723734528839891
2016-03-25 17:23:45.858,-868.5489283647506,-596.0908999808682,3.5349373427511663,-13.823306486556135,0.38890402411374564,0.38890402411374564,0.05723754328172222,0.05723754328172222
2016-03-25 17:23:45.958,-868.1842430709029,-597.5565854165814,3.5579426796247353,-13.751465426816116,0.38865664260928057,0.38865664260928057,0.05723756994112277,0.05723756994112277
2016-03-25 17:23:46.058,-867.8242299934124,-598.9964362987276,3.5582599865880735,-13.752177660702497,0.3887202647071258,0.3887202647071258,0.15453463943609058,0.15453463943609058
2016-03-25 17:23:46.158,-867.468921962618,-600.4111004407051,3.567636756802886,-13.721112117136329,0.3891548141650023,0.3891548141650023,0.06648846846689142,0.06648846846689142
2016-03-25 17:23:46.259,-867.1154239606263,-601.8165740288347,3.569733245983016,-13.713603125525795,0.38937697513423236,0.38937697513423236,0.0585414788834187,0.0585414788834187
2016-03-25 17:23:46.358,-866.7772093723382,-603.161875972255,3.525850132933372,-13.539723367629378,0.3891539213466456,0.3891539213466456,0.05727766563653089,0.05727766563653089
2016-03-25 17:23:46.458,-866.4431870552802,-604.4900398935553,3.5098687790801626,-13.4763626849746,0.3889557100066393,0.3889557100066393,0.05724284113186082,0.05724284113186082
2016-03-25 17:23:46.558,-866.1153131832425,-605.7937396924607,3.5040141042593036,-13.453137137527918,0.3887271871831192,0.3887271871831192,0.057238256340902224,0.057238256340902224
2016-03-25 17:23:46.658,-865.7928837750932,-607.0757657235579,3.5018430456434984,-13.444519382684044,0.38849242502080633,0.38849242502080633,0.05723765901142209,0.05723765901142209
2016-03-25 17:23:46.758,-865.428804513608,-608.5485746646383,3.441697868784612,-13.458291999409905,0.3882601108096576,0.3882601108096576,0.05723758348086786,0.05723758348086786
2016-03-25 17:23:46.858,-865.0741640129628,-609.9993142076044,3.41975736527973,-13.463115299304523,0.3880332376797606,0.3880332376797606,0.05723757476179162,0.05723757476179162
2016-03-25 17:23:46.960,-864.7196764140442,-611.454349186397,3.411687528714204,-13.464688819572201,0.38803784412301096,0.38803784412301096,0.05750046799399126,0.05750046799399126
2016-03-25 17:23:47.059,-864.3811282892991,-612.8471365412822,3.411625883480708,-13.466013650273437,0.3880123256719961,0.3880123256719961,0.15382258643321464,0.15382258643321464
2016-03-25 17:23:47.158,-864.0481534809593,-614.2183663494756,3.40817835466545,-13.465517405396001,0.3883405173320671,0.3883405173320671,0.0663710753674527,0.0663710753674527
2016-03-25 17:23:47.258,-863.7170769385518,-615.581562660294,3.407333896936247,-13.465059439225865,0.3884662207449889,0.3884662207449889,0.05840437700731612,0.05840437700731612
2016-03-25 17:23:47.358,-863.3939527159772,-616.91260545761,3.363558995651413,-13.292950867322642,0.3883820468780159,0.3883820468780159,0.0573913343391876,0.0573913343391876
2016-03-25 17:23:47.458,-863.0782875965805,-618.2133585620568,3.3477034053576538,-13.23056411240669,0.3882076955676364,0.3882076955676364,0.05725789142520066,0.05725789142520066
2016-03-25 17:23:47.558,-862.7684684201001,-619.4901714388116,3.3419014350388756,-13.207712901059278,0.38800247687909706,0.38800247687909706,0.05724025023593562,0.05724025023593562
2016-03-25 17:23:47.659,-862.4605201096962,-620.7587695723344,3.339746896020831,-13.199214631070141,0.38790229143673755,0.38790229143673755,0.05736989675457546,0.05736989675457546
2016-03-25 17:23:47.758,-862.1165026125854,-622.1805383071664,3.310090893861313,-13.204979384560259,0.38757865230544264,0.38757865230544264,0.05712218984558334,0.05712218984558334
2016-03-25 17:23:47.858,-861.7763986456673,-623.5935726771844,3.299193804424977,-13.20690186994329,0.3873720909267776,0.3873720909267776,0.05722227738012094,0.05722227738012094
2016-03-25 17:23:47.958,-861.442252649243,-624.9847966836519,3.29518083236252,-13.207421323129045,0.3871714776113944,0.3871714776113944,0.05723554722024205,0.05723554722024205
