Device Time,Longitude,Latitude,Speed (GPS)(km/h),Bearing,Speed (OBD)(km/h),dt
2016-03-25 17:18:08.966,37.58310188,55.8485542,0.0,0.0,0.0,1.0
2016-03-25 17:18:09.067,37.58310188,55.8485542,0.0,0.0,0.0,0.101
2016-03-25 17:18:09.166,37.58310188,55.8485542,0.0,0.0,0.0,0.099
2016-03-25 17:18:09.267,37.58310188,55.8485542,0.0,0.0,0.0,0.101
2016-03-25 17:18:09.367,37.58310188,55.8485542,0.0,0.0,0.0,0.1
2016-03-25 17:18:09.466,37.58310188,55.8485542,0.0,0.0,0.0,0.099
2016-03-25 17:18:09.567,37.58310188,55.8485542,0.0,0.0,0.0,0.101
2016-03-25 17:18:09.668,37.58310188,55.8485542,0.0,0.0,0.0,0.101
2016-03-25 17:18:09.767,37.58309738,55.84856053,0.0,0.0,0.0,0.099
2016-03-25 17:18:09.867,37.58309738,55.84856053,0.0,0.0,0.0,0.1
2016-03-25 17:18:09.967,37.58309738,55.84856053,0.0,0.0,0.0,0.1
2016-03-25 17:18:10.067,37.58309738,55.84856053,0.0,0.0,0.0,0.1
2016-03-25 17:18:10.168,37.58309738,55.84856053,0.0,0.0,0.0,0.101
2016-03-25 17:18:10.267,37.58309738,55.84856053,0.0,0.0,0.0,0.099
2016-03-25 17:18:10.368,37.58309738,55.84856053,0.0,0.0,0.0,0.101
2016-03-25 17:18:10.467,37.58309738,55.84856053,0.0,0.0,0.0,0.099
2016-03-25 17:18:10.568,37.58309738,55.84856053,0.0,0.0,0.0,0.101
2016-03-25 17:18:10.667,37.58309738,55.84856053,0.0,0.0,0.0,0.099
2016-03-25 17:18:10.767,37.58309587,55.848555,0.0,0.0,0.0,0.1
2016-03-25 17:18:10.867,37.58309587,55.848555,0.0,0.0,0.0,0.1
2016-03-25 17:18:10.967,37.58309587,55.848555,0.0,0.0,0.0,0.1
2016-03-25 17:18:11.066,37.58309587,55.848555,0.0,0.0,0.0,0.099
2016-03-25 17:18:11.168,37.58309587,55.848555,0.0,0.0,0.0,0.102
2016-03-25 17:18:11.267,37.58309587,55.848555,0.0,0.0,0.0,0.099
2016-03-25 17:18:11.368,37.58309587,55.848555,0.0,0.0,0.0,0.101
2016-03-25 17:18:11.467,37.58309587,55.848555,0.0,0.0,0.0,0.099
2016-03-25 17:18:11.567,37.58309587,55.848555,0.0,0.0,0.0,0.1
2016-03-25 17:18:11.667,37.58309587,55.848555,0.0,0.0,0.0,0.1
2016-03-25 17:18:11.767,37.58310075,55.84855892,0.0,0.0,0.0,0.1
2016-03-25 17:18:11.868,37.58310075,55.84855892,0.0,0.0,0.0,0.101
2016-03-25 17:18:11.968,37.58310075,55.84855892,0.0,0.0,0.0,0.1
2016-03-25 17:18:12.069,37.58310075,55.84855892,0.0,0.0,0.0,0.101
2016-03-25 17:18:12.168,37.58310075,55.84855892,0.0,0.0,0.0,0.099
2016-03-25 17:18:12.268,37.58310075,55.84855892,0.0,0.0,0.0,0.1
2016-03-25 17:18:12.367,37.58310075,55.84855892,0.0,0.0,0.0,0.099
2016-03-25 17:18:12.468,37.58310075,55.84855892,0.0,0.0,0.0,0.101
2016-03-25 17:18:12.567,37.58310075,55.84855892,0.0,0.0,0.0,0.099
2016-03-25 17:18:12.667,37.58310075,55.84855892,0.0,0.0,0.0,0.1
2016-03-25 17:18:12.767,37.58310478,55.8485595,0.0,0.0,0.0,0.1
2016-03-25 17:18:12.867,37.58310478,55.8485595,0.0,0.0,0.0,0.1
2016-03-25 17:18:12.967,37.58310478,55.8485595,0.0,0.0,0.0,0.1
2016-03-25 17:18:13.067,37.58310478,55.8485595,0.0,0.0,0.0,0.1
2016-03-25 17:18:13.169,37.58310478,55.8485595,0.0,0.0,0.0,0.102
2016-03-25 17:18:13.266,37.58310478,55.8485595,0.0,0.0,0.0,0.097
2016-03-25 17:18:13.367,37.58310478,55.8485595,0.0,0.0,0.0,0.101
2016-03-25 17:18:13.468,37.58310478,55.8485595,0.0,0.0,0.0,0.101
2016-03-25 17:18:13.567,37.58310478,55.8485595,0.0,0.0,0.0,0.099
2016-03-25 17:18:13.667,37.58310478,55.8485595,0.0,0.0,0.0,0.1
2016-03-25 17:18:13.767,37.58310516,55.84855835,0.0,0.0,0.0,0.1
2016-03-25 17:18:13.867,37.58310516,55.84855835,0.0,0.0,0.0,0.1
2016-03-25 17:18:13.966,37.58310516,55.84855835,0.0,0.0,0.0,0.099
2016-03-25 17:18:14.067,37.58310516,55.84855835,0.0,0.0,0.0,0.101
2016-03-25 17:18:14.170,37.58310516,55.84855835,0.0,0.0,0.0,0.103
2016-03-25 17:18:14.267,37.58310516,55.84855835,0.0,0.0,0.0,0.097
2016-03-25 17:18:14.367,37.58310516,55.84855835,0.0,0.0,0.0,0.1
2016-03-25 17:18:14.467,37.58310516,55.84855835,0.0,0.0,0.0,0.1
2016-03-25 17:18:14.568,37.58310516,55.84855835,0.0,0.0,0.0,0.101
2016-03-25 17:18:14.667,37.58310516,55.84855835,0.0,0.0,0.0,0.099
2016-03-25 17:18:14.766,37.58310505,55.84855224,0.0,0.0,0.0,0.099
2016-03-25 17:18:14.867,37.58310505,55.84855224,0.0,0.0,0.0,0.101
2016-03-25 17:18:14.968,37.58310505,55.84855224,0.0,0.0,0.0,0.101
2016-03-25 17:18:15.068,37.58310505,55.84855224,0.0,0.0,0.0,0.1
2016-03-25 17:18:15.166,37.58310505,55.84855224,0.0,0.0,0.0,0.098
2016-03-25 17:18:15.267,37.58310505,55.84855224,0.0,0.0,0.0,0.101
2016-03-25 17:18:15.367,37.58310505,55.84855224,0.0,0.0,0.0,0.1
2016-03-25 17:18:15.467,37.58310505,55.84855224,0.0,0.0,0.0,0.1
2016-03-25 17:18:15.567,37.58310505,55.84855224,0.0,0.0,0.0,0.1
2016-03-25 17:18:15.669,37.58310505,55.84855224,0.0,0.0,0.0,0.102
2016-03-25 17:18:15.766,37.58310476,55.84855146,0.0,0.0,0.0,0.097
2016-03-25 17:18:15.866,37.58310476,55.84855146,0.0,0.0,0.0,0.1
2016-03-25 17:18:15.967,37.58310476,55.84855146,0.0,0.0,0.0,0.101
2016-03-25 17:18:16.067,37.58310476,55.84855146,0.0,0.0,0.0,0.1
2016-03-25 17:18:16.167,37.58310476,55.84855146,0.0,0.0,0.0,0.1
2016-03-25 17:18:16.268,37.58310476,55.84855146,0.0,0.0,0.0,0.101
2016-03-25 17:18:16.367,37.58310476,55.84855146,0.0,0.0,0.0,0.099
2016-03-25 17:18:16.467,37.58310476,55.84855146,0.0,0.0,0.0,0.1
2016-03-25 17:18:16.567,37.58310476,55.84855146,0.0,0.0,0.0,0.1
2016-03-25 17:18:16.667,37.58310476,55.84855146,0.0,0.0,0.0,0.1
2016-03-25 17:18:16.767,37.58310484,55.84855126,0.0,0.0,0.0,0.1
2016-03-25 17:18:16.867,37.58310484,55.84855126,0.0,0.0,0.0,0.1
2016-03-25 17:18:16.966,37.58310484,55.84855126,0.0,0.0,0.0,0.099
2016-03-25 17:18:17.067,37.58310484,55.84855126,0.0,0.0,0.0,0.101
2016-03-25 17:18:17.168,37.58310484,55.84855126,0.0,0.0,0.0,0.101
2016-03-25 17:18:17.268,37.58310484,55.84855126,0.0,0.0,0.0,0.1
2016-03-25 17:18:17.367,37.58310484,55.84855126,0.0,0.0,0.0,0.099
2016-03-25 17:18:17.467,37.58310484,55.84855126,0.0,0.0,0.0,0.1
2016-03-25 17:18:17.566,37.58310484,55.84855126,0.0,0.0,0.0,0.099
2016-03-25 17:18:17.667,37.58310407,55.8485483,0.0,0.0,0.0,0.101
2016-03-25 17:18:17.767,37.58310407,55.8485483,0.0,0.0,0.0,0.1
2016-03-25 17:18:17.867,37.58310407,55.8485483,0.0,0.0,0.0,0.1
2016-03-25 17:18:17.966,37.58310407,55.8485483,0.0,0.0,0.0,0.099
2016-03-25 17:18:18.069,37.58310407,55.8485483,0.0,0.0,0.0,0.103
2016-03-25 17:18:18.168,37.58310407,55.8485483,0.0,0.0,0.0,0.099
2016-03-25 17:18:18.266,37.58310407,55.8485483,0.0,0.0,0.0,0.098
2016-03-25 17:18:18.367,37.58310407,55.8485483,0.0,0.0,0.0,0.101
2016-03-25 17:18:18.467,37.58310407,55.8485483,0.0,0.0,0.0,0.1
2016-03-25 17:18:18.567,37.58310407,55.8485483,0.0,0.0,0.0,0.1
2016-03-25 17:18:18.667,37.58310407,55.8485483,0.0,0.0,0.0,0.1
2016-03-25 17:18:18.767,37.58310419,55.84854855,0.0,0.0,0.0,0.1
2016-03-25 17:18:18.867,37.58310419,55.84854855,0.0,0.0,0.0,0.1
2016-03-25 17:18:18.967,37.58310419,55.84854855,0.0,0.0,0.0,0.1
2016-03-25 17:18:19.067,37.58310419,55.84854855,0.0,0.0,0.0,0.1
2016-03-25 17:18:19.168,37.58310419,55.84854855,0.0,0.0,0.0,0.101
2016-03-25 17:18:19.267,37.58310419,55.84854855,0.0,0.0,0.0,0.099
2016-03-25 17:18:19.367,37.58310419,55.84854855,0.0,0.0,0.0,0.1
2016-03-25 17:18:19.467,37.58310419,55.84854855,0.0,0.0,0.0,0.1
2016-03-25 17:18:19.570,37.58310419,55.84854855,0.0,0.0,0.0,0.103
2016-03-25 17:18:19.667,37.5831049,55.84854847,0.0,0.0,0.0,0.097
2016-03-25 17:18:19.767,37.5831049,55.84854847,0.0,0.0,0.0,0.1
2016-03-25 17:18:19.867,37.5831049,55.84854847,0.0,0.0,0.0,0.1
2016-03-25 17:18:19.967,37.5831049,55.84854847,0.0,0.0,0.0,0.1
2016-03-25 17:18:20.067,37.5831049,55.84854847,0.0,0.0,0.0,0.1
2016-03-25 17:18:20.167,37.5831049,55.84854847,0.0,0.0,0.0,0.1
2016-03-25 17:18:20.267,37.5831049,55.84854847,0.0,0.0,0.0,0.1
2016-03-25 17:18:20.367,37.5831049,55.84854847,0.0,0.0,0.0,0.1
2016-03-25 17:18:20.466,37.5831049,55.84854847,0.0,0.0,0.0,0.099
2016-03-25 17:18:20.566,37.5831049,55.84854847,0.0,0.0,0.0,0.1
2016-03-25 17:18:20.666,37.58310554,55.8485491,0.0,0.0,0.0,0.1
2016-03-25 17:18:20.767,37.58310554,55.8485491,0.0,0.0,0.0,0.101
2016-03-25 17:18:20.867,37.58310554,55.8485491,0.0,0.0,0.0,0.1
2016-03-25 17:18:20.967,37.58310554,55.8485491,0.0,0.0,0.0,0.1
2016-03-25 17:18:21.069,37.58310554,55.8485491,0.0,0.0,0.0,0.102
2016-03-25 17:18:21.167,37.58310554,55.8485491,0.0,0.0,0.0,0.098
2016-03-25 17:18:21.267,37.58310554,55.8485491,0.0,0.0,0.0,0.1
2016-03-25 17:18:21.367,37.58310554,55.8485491,0.0,0.0,0.0,0.1
2016-03-25 17:18:21.469,37.58310554,55.8485491,0.0,0.0,0.0,0.102
2016-03-25 17:18:21.567,37.58310554,55.8485491,0.0,0.0,0.0,0.098
2016-03-25 17:18:21.668,37.58310472,55.84854775,0.0,0.0,0.0,0.101
2016-03-25 17:18:21.767,37.58310472,55.84854775,0.0,0.0,0.0,0.099
2016-03-25 17:18:21.871,37.58310472,55.84854775,0.0,0.0,0.0,0.104
2016-03-25 17:18:21.968,37.58310472,55.84854775,0.0,0.0,0.0,0.097
2016-03-25 17:18:22.067,37.58310472,55.84854775,,0.0,2.0,0.099
2016-03-25 17:18:22.167,37.58310472,55.84854775,,0.0,2.0,0.1
2016-03-25 17:18:22.267,37.58310472,55.84854775,,0.0,2.0,0.1
2016-03-25 17:18:22.369,37.58310472,55.84854775,,0.0,2.0,0.102
2016-03-25 17:18:22.467,37.58310472,55.84854775,,0.0,2.0,0.098
2016-03-25 17:18:22.566,37.58310472,55.84854775,,0.0,2.0,0.099
2016-03-25 17:18:22.670,37.58308875,55.84839943,,215.5,2.0,0.104
2016-03-25 17:18:22.766,37.58308875,55.84839943,,215.5,3.0,0.096
2016-03-25 17:18:22.869,37.58308875,55.84839943,,215.5,3.0,0.103
2016-03-25 17:18:22.967,37.58308875,55.84839943,4.0249223709106445,215.5,3.0,0.098
2016-03-25 17:18:23.067,37.58308875,55.84839943,,215.5,3.0,0.1
2016-03-25 17:18:23.168,37.58308875,55.84839943,,215.5,3.0,0.101
2016-03-25 17:18:23.267,37.58308875,55.84839943,,215.5,4.0,0.099
2016-03-25 17:18:23.367,37.58308875,55.84839943,,215.5,4.0,0.1
2016-03-25 17:18:23.467,37.58308875,55.84839943,,215.5,4.0,0.1
2016-03-25 17:18:23.567,37.58308875,55.84839943,,215.5,4.0,0.1
2016-03-25 17:18:23.667,37.58307607,55.8483934,,215.5,4.0,0.1
2016-03-25 17:18:23.767,37.58307607,55.8483934,,215.5,4.0,0.1
2016-03-25 17:18:23.867,37.58307607,55.8483934,,215.5,4.0,0.1
2016-03-25 17:18:23.967,37.58307607,55.8483934,4.0249223709106445,215.5,4.0,0.1
2016-03-25 17:18:24.068,37.58307607,55.8483934,,215.5,4.0,0.101
2016-03-25 17:18:24.166,37.58307607,55.8483934,,215.5,4.0,0.098
2016-03-25 17:18:24.267,37.58307607,55.8483934,,215.5,4.0,0.101
2016-03-25 17:18:24.368,37.58307607,55.8483934,,215.5,4.0,0.101
2016-03-25 17:18:24.467,37.58307607,55.8483934,,215.5,4.0,0.099
2016-03-25 17:18:24.567,37.58307607,55.8483934,,215.5,4.0,0.1
2016-03-25 17:18:24.667,37.58307607,55.8483934,,215.5,4.0,0.1
2016-03-25 17:18:24.767,37.58307352,55.8484031,,215.5,4.0,0.1
2016-03-25 17:18:24.867,37.58307352,55.8484031,,215.5,4.0,0.1
2016-03-25 17:18:24.967,37.58307352,55.8484031,,215.5,4.0,0.1
2016-03-25 17:18:25.067,37.58307352,55.8484031,3.710794925689697,215.5,4.0,0.1
2016-03-25 17:18:25.167,37.58307352,55.8484031,,215.5,4.0,0.1
2016-03-25 17:18:25.267,37.58307352,55.8484031,,215.5,4.0,0.1
2016-03-25 17:18:25.367,37.58307352,55.8484031,,215.5,4.0,0.1
2016-03-25 17:18:25.467,37.58307352,55.8484031,,215.5,4.0,0.1
2016-03-25 17:18:25.567,37.58307352,55.8484031,,215.5,4.0,0.1
2016-03-25 17:18:25.667,37.58306698,55.84840852,,0.0,4.0,0.1
2016-03-25 17:18:25.767,37.58306698,55.84840852,,0.0,4.0,0.1
2016-03-25 17:18:25.867,37.58306698,55.84840852,,0.0,4.0,0.1
2016-03-25 17:18:25.967,37.58306698,55.84840852,3.5999999046325684,0.0,4.0,0.1
2016-03-25 17:18:26.067,37.58306698,55.84840852,,0.0,4.0,0.1
2016-03-25 17:18:26.167,37.58306698,55.84840852,,0.0,4.0,0.1
2016-03-25 17:18:26.267,37.58306698,55.84840852,,0.0,4.0,0.1
2016-03-25 17:18:26.366,37.58306698,55.84840852,,0.0,4.0,0.099
2016-03-25 17:18:26.468,37.58306698,55.84840852,,0.0,4.0,0.102
2016-03-25 17:18:26.567,37.58306698,55.84840852,,0.0,4.0,0.099
2016-03-25 17:18:26.667,37.58306899,55.84840369,,215.5,4.0,0.1
2016-03-25 17:18:26.767,37.58306899,55.84840369,,215.5,4.0,0.1
2016-03-25 17:18:26.867,37.58306899,55.84840369,,215.5,4.0,0.1
2016-03-25 17:18:26.967,37.58306899,55.84840369,4.0249223709106445,215.5,4.0,0.1
2016-03-25 17:18:27.067,37.58306899,55.84840369,,215.5,4.0,0.1
2016-03-25 17:18:27.168,37.58306899,55.84840369,,215.5,4.0,0.101
2016-03-25 17:18:27.268,37.58306899,55.84840369,,215.5,4.0,0.1
2016-03-25 17:18:27.367,37.58306899,55.84840369,,215.5,4.0,0.099
2016-03-25 17:18:27.467,37.58306899,55.84840369,,215.5,4.0,0.1
2016-03-25 17:18:27.568,37.58306899,55.84840369,,215.5,4.0,0.101
2016-03-25 17:18:27.668,37.58306899,55.84840369,,215.5,4.0,0.1
2016-03-25 17:18:27.767,37.58307279,55.84840879,,215.5,4.0,0.099
2016-03-25 17:18:27.867,37.58307279,55.84840879,,215.5,4.0,0.1
2016-03-25 17:18:27.967,37.58307279,55.84840879,,215.5,4.0,0.1
2016-03-25 17:18:28.067,37.58307279,55.84840879,3.710794925689697,215.5,3.0,0.1
2016-03-25 17:18:28.167,37.58307279,55.84840879,,215.5,3.0,0.1
2016-03-25 17:18:28.267,37.58307279,55.84840879,,215.5,3.0,0.1
2016-03-25 17:18:28.367,37.58307279,55.84840879,,215.5,2.0,0.1
2016-03-25 17:18:28.468,37.58307279,55.84840879,,215.5,2.0,0.101
2016-03-25 17:18:28.569,37.58307279,55.84840879,,215.5,2.0,0.101
2016-03-25 17:18:28.667,37.58307279,55.84840879,,215.5,2.0,0.098
2016-03-25 17:18:28.767,37.58308375,55.84840825,,215.5,1.0,0.1
2016-03-25 17:18:28.869,37.58308375,55.84840825,,215.5,1.0,0.102
2016-03-25 17:18:28.967,37.58308375,55.84840825,,215.5,1.0,0.098
2016-03-25 17:18:29.067,37.58308375,55.84840825,4.0249223709106445,215.5,1.0,0.1
2016-03-25 17:18:29.167,37.58308375,55.84840825,,215.5,1.0,0.1
2016-03-25 17:18:29.267,37.58308375,55.84840825,0.0,215.5,0.0,0.1
2016-03-25 17:18:29.367,37.58308375,55.84840825,0.0,215.5,0.0,0.1
2016-03-25 17:18:29.467,37.58308375,55.84840825,0.0,215.5,0.0,0.1
2016-03-25 17:18:29.567,37.58308375,55.84840825,0.0,215.5,0.0,0.1
2016-03-25 17:18:29.667,37.58308375,55.84840825,0.0,215.5,0.0,0.1
2016-03-25 17:18:29.767,37.58308972,55.84841339,0.0,0.0,0.0,0.1
2016-03-25 17:18:29.867,37.58308972,55.84841339,0.0,0.0,0.0,0.1
2016-03-25 17:18:29.968,37.58308972,55.84841339,0.0,0.0,0.0,0.101
2016-03-25 17:18:30.067,37.58308972,55.84841339,0.0,0.0,0.0,0.099
2016-03-25 17:18:30.168,37.58308972,55.84841339,0.0,0.0,0.0,0.101
2016-03-25 17:18:30.267,37.58308972,55.84841339,0.0,0.0,0.0,0.099
2016-03-25 17:18:30.367,37.58308972,55.84841339,0.0,0.0,0.0,0.1
2016-03-25 17:18:30.467,37.58308972,55.84841339,0.0,0.0,0.0,0.1
2016-03-25 17:18:30.567,37.58308972,55.84841339,0.0,0.0,0.0,0.1
2016-03-25 17:18:30.668,37.58308972,55.84841339,,0.0,1.0,0.101
2016-03-25 17:18:30.767,37.58309046,55.84841048,,0.0,1.0,0.099
2016-03-25 17:18:30.867,37.58309046,55.84841048,,0.0,2.0,0.1
2016-03-25 17:18:30.967,37.58309046,55.84841048,,0.0,2.0,0.1
2016-03-25 17:18:31.067,37.58309046,55.84841048,3.5999999046325684,0.0,2.0,0.1
2016-03-25 17:18:31.166,37.58309046,55.84841048,,0.0,3.0,0.099
2016-03-25 17:18:31.268,37.58309046,55.84841048,,0.0,3.0,0.102
2016-03-25 17:18:31.367,37.58309046,55.84841048,,0.0,4.0,0.099
2016-03-25 17:18:31.469,37.58309046,55.84841048,,0.0,4.0,0.102
2016-03-25 17:18:31.568,37.58309046,55.84841048,,0.0,4.0,0.099
2016-03-25 17:18:31.668,37.58309046,55.84841048,,0.0,4.0,0.1
2016-03-25 17:18:31.768,37.58309046,55.84841048,,0.0,4.0,0.1
2016-03-25 17:18:31.867,37.58308561,55.8484105,,215.5,5.0,0.099
2016-03-25 17:18:31.967,37.58308561,55.8484105,,215.5,5.0,0.1
2016-03-25 17:18:32.067,37.58308561,55.8484105,,215.5,5.0,0.1
2016-03-25 17:18:32.167,37.58308561,55.8484105,4.0249223709106445,215.5,5.0,0.1
2016-03-25 17:18:32.267,37.58308561,55.8484105,,215.5,5.0,0.1
2016-03-25 17:18:32.367,37.58308561,55.8484105,,215.5,5.0,0.1
2016-03-25 17:18:32.466,37.58308561,55.8484105,,215.5,5.0,0.099
2016-03-25 17:18:32.566,37.58308561,55.8484105,,215.5,6.0,0.1
2016-03-25 17:18:32.667,37.58308561,55.8484105,,215.5,6.0,0.101
2016-03-25 17:18:32.766,37.58307301,55.8484034,,260.1,6.0,0.099
2016-03-25 17:18:32.866,37.58307301,55.8484034,,260.1,6.0,0.1
2016-03-25 17:18:32.967,37.58307301,55.8484034,,260.1,6.0,0.101
2016-03-25 17:18:33.067,37.58307301,55.8484034,5.091168403625488,260.1,6.0,0.1
2016-03-25 17:18:33.167,37.58307301,55.8484034,,260.1,7.0,0.1
2016-03-25 17:18:33.268,37.58307301,55.8484034,,260.1,7.0,0.101
2016-03-25 17:18:33.368,37.58307301,55.8484034,,260.1,7.0,0.1
2016-03-25 17:18:33.467,37.58307301,55.8484034,,260.1,7.0,0.099
2016-03-25 17:18:33.567,37.58307301,55.8484034,,260.1,7.0,0.1
2016-03-25 17:18:33.667,37.58307301,55.8484034,,260.1,7.0,0.1
2016-03-25 17:18:33.767,37.58301272,55.84840777,,262.9,7.0,0.1
2016-03-25 17:18:33.867,37.58301272,55.84840777,,262.9,7.0,0.1
2016-03-25 17:18:33.968,37.58301272,55.84840777,,262.9,7.0,0.101
2016-03-25 17:18:34.067,37.58301272,55.84840777,6.489992141723633,262.9,7.0,0.099
2016-03-25 17:18:34.167,37.58301272,55.84840777,,262.9,7.0,0.1
2016-03-25 17:18:34.277,37.58301272,55.84840777,,262.9,7.0,0.11
2016-03-25 17:18:34.367,37.58301272,55.84840777,,262.9,6.0,0.09
2016-03-25 17:18:34.467,37.58301272,55.84840777,,262.9,6.0,0.1
2016-03-25 17:18:34.568,37.58301272,55.84840777,,262.9,6.0,0.101
2016-03-25 17:18:34.666,37.58301272,55.84840777,,262.9,5.0,0.098
2016-03-25 17:18:34.767,37.58297406,55.84841112,,250.6,5.0,0.101
2016-03-25 17:18:34.867,37.58297406,55.84841112,,250.6,5.0,0.1
2016-03-25 17:18:34.967,37.58297406,55.84841112,,250.6,5.0,0.1
2016-03-25 17:18:35.067,37.58297406,55.84841112,6.489992141723633,250.6,5.0,0.1
2016-03-25 17:18:35.167,37.58297406,55.84841112,,250.6,5.0,0.1
2016-03-25 17:18:35.269,37.58297406,55.84841112,,250.6,5.0,0.102
2016-03-25 17:18:35.371,37.58297406,55.84841112,,250.6,5.0,0.102
2016-03-25 17:18:35.467,37.58297406,55.84841112,,250.6,5.0,0.096
2016-03-25 17:18:35.566,37.58297406,55.84841112,,250.6,4.0,0.099
2016-03-25 17:18:35.668,37.58297406,55.84841112,,250.6,4.0,0.102
2016-03-25 17:18:35.767,37.58294806,55.84840922,,246.3,4.0,0.099
2016-03-25 17:18:35.867,37.58294806,55.84840922,,246.3,4.0,0.1
2016-03-25 17:18:35.967,37.58294806,55.84840922,,246.3,4.0,0.1
2016-03-25 17:18:36.067,37.58294806,55.84840922,6.489992141723633,246.3,3.0,0.1
2016-03-25 17:18:36.167,37.58294806,55.84840922,,246.3,3.0,0.1
2016-03-25 17:18:36.268,37.58294806,55.84840922,,246.3,3.0,0.101
2016-03-25 17:18:36.367,37.58294806,55.84840922,,246.3,3.0,0.099
2016-03-25 17:18:36.467,37.58294806,55.84840922,,246.3,3.0,0.1
2016-03-25 17:18:36.567,37.58294806,55.84840922,,246.3,3.0,0.1
2016-03-25 17:18:36.668,37.58294806,55.84840922,,246.3,3.0,0.101
2016-03-25 17:18:36.771,37.58292769,55.84840558,,244.9,2.0,0.103
2016-03-25 17:18:36.867,37.58292769,55.84840558,,244.9,2.0,0.096
2016-03-25 17:18:36.967,37.58292769,55.84840558,,244.9,2.0,0.1
2016-03-25 17:18:37.067,37.58292769,55.84840558,5.762811660766602,244.9,2.0,0.1
2016-03-25 17:18:37.169,37.58292769,55.84840558,,244.9,2.0,0.102
2016-03-25 17:18:37.267,37.58292769,55.84840558,,244.9,1.0,0.098
2016-03-25 17:18:37.367,37.58292769,55.84840558,,244.9,1.0,0.1
2016-03-25 17:18:37.467,37.58292769,55.84840558,,244.9,1.0,0.1
2016-03-25 17:18:37.569,37.58292769,55.84840558,,244.9,1.0,0.102
2016-03-25 17:18:37.668,37.58292769,55.84840558,,244.9,1.0,0.099
2016-03-25 17:18:37.767,37.58291083,55.8484039,,247.4,1.0,0.099
2016-03-25 17:18:37.869,37.58291083,55.8484039,,247.4,1.0,0.102
2016-03-25 17:18:37.968,37.58291083,55.8484039,,247.4,1.0,0.099
2016-03-25 17:18:38.067,37.58291083,55.8484039,5.091168403625488,247.4,1.0,0.099
2016-03-25 17:18:38.167,37.58291083,55.8484039,0.0,247.4,0.0,0.1
2016-03-25 17:18:38.267,37.58291083,55.8484039,0.0,247.4,0.0,0.1
2016-03-25 17:18:38.367,37.58291083,55.8484039,0.0,247.4,0.0,0.1
2016-03-25 17:18:38.467,37.58291083,55.8484039,0.0,247.4,0.0,0.1
2016-03-25 17:18:38.567,37.58291083,55.8484039,0.0,247.4,0.0,0.1
2016-03-25 17:18:38.668,37.58291083,55.8484039,0.0,247.4,0.0,0.101
2016-03-25 17:18:38.767,37.58290835,55.84840718,0.0,247.4,0.0,0.099
2016-03-25 17:18:38.867,37.58290835,55.84840718,0.0,247.4,0.0,0.1
2016-03-25 17:18:38.967,37.58290835,55.84840718,0.0,247.4,0.0,0.1
2016-03-25 17:18:39.067,37.58290835,55.84840718,0.0,247.4,0.0,0.1
2016-03-25 17:18:39.174,37.58290835,55.84840718,0.0,247.4,0.0,0.107
2016-03-25 17:18:39.267,37.58290835,55.84840718,0.0,247.4,0.0,0.093
2016-03-25 17:18:39.366,37.58290835,55.84840718,0.0,247.4,0.0,0.099
2016-03-25 17:18:39.467,37.58290835,55.84840718,0.0,247.4,0.0,0.101
2016-03-25 17:18:39.568,37.58290835,55.84840718,0.0,247.4,0.0,0.101
2016-03-25 17:18:39.667,37.58290835,55.84840718,0.0,247.4,0.0,0.099
2016-03-25 17:18:39.767,37.58290743,55.84841318,0.0,0.0,0.0,0.1
2016-03-25 17:18:39.867,37.58290743,55.84841318,0.0,0.0,0.0,0.1
2016-03-25 17:18:39.967,37.58290743,55.84841318,0.0,0.0,0.0,0.1
2016-03-25 17:18:40.067,37.58290743,55.84841318,0.0,0.0,0.0,0.1
2016-03-25 17:18:40.167,37.58290743,55.84841318,0.0,0.0,0.0,0.1
2016-03-25 17:18:40.267,37.58290743,55.84841318,0.0,0.0,0.0,0.1
2016-03-25 17:18:40.368,37.58290743,55.84841318,0.0,0.0,0.0,0.101
2016-03-25 17:18:40.467,37.58290743,55.84841318,0.0,0.0,0.0,0.099
2016-03-25 17:18:40.568,37.58290743,55.84841318,0.0,0.0,0.0,0.101
2016-03-25 17:18:40.667,37.58290743,55.84841318,0.0,0.0,0.0,0.099
2016-03-25 17:18:40.767,37.58290547,55.84841613,0.0,0.0,0.0,0.1
2016-03-25 17:18:40.867,37.58290547,55.84841613,0.0,0.0,0.0,0.1
2016-03-25 17:18:40.967,37.58290547,55.84841613,0.0,0.0,0.0,0.1
2016-03-25 17:18:41.067,37.58290547,55.84841613,0.0,0.0,0.0,0.1
2016-03-25 17:18:41.167,37.58290547,55.84841613,0.0,0.0,0.0,0.1
2016-03-25 17:18:41.267,37.58290547,55.84841613,0.0,0.0,0.0,0.1
2016-03-25 17:18:41.367,37.58290547,55.84841613,0.0,0.0,0.0,0.1
2016-03-25 17:18:41.467,37.58290547,55.84841613,0.0,0.0,0.0,0.1
2016-03-25 17:18:41.566,37.58290547,55.84841613,0.0,0.0,0.0,0.099
2016-03-25 17:18:41.667,37.58290547,55.84841613,0.0,0.0,0.0,0.101
2016-03-25 17:18:41.767,37.58289995,55.84841866,0.0,0.0,0.0,0.1
2016-03-25 17:18:41.867,37.58289995,55.84841866,0.0,0.0,0.0,0.1
2016-03-25 17:18:41.967,37.58289995,55.84841866,0.0,0.0,0.0,0.1
2016-03-25 17:18:42.067,37.58289995,55.84841866,0.0,0.0,0.0,0.1
